Time (min),1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
120.0,151.29017137020458,165.2625109573412,152.7490008287016,167.4723098175299,154.25859947708847,142.56843548558155,140.08888769650275,141.88489723271505,148.59954913531817,136.70501685509572,146.86885756312253,149.32326618389772,144.91985844059073,159.9614849753273,160.86897994923237,149.53700516983946,145.5916552243616,146.0834583962335,167.60784819701834,158.57562916312276,168.72496842349076,158.37046440968328,152.5096791088025,157.56502837700884
130.0,149.8132984586106,162.33803447220959,153.39791393438398,163.42163677961364,153.51924121775954,140.98160262316236,139.6631705883558,147.24608908629213,146.70080459837757,138.76201157223826,150.6493352082506,148.1853202196416,147.77189980263117,163.61259779411242,159.66723932135474,150.45856895918442,148.82594807311733,148.11595940434137,165.42013753902353,157.65724091407955,167.79486405563927,162.15832701825087,150.7521727426432,158.32149378491468
140.0,152.2097911102997,164.32027684784333,154.71853189858902,162.57632659465295,152.76207384417012,142.50869003018943,135.2847596832067,148.63144197490902,145.0635614541467,138.65123921589827,142.9579615845354,150.0816309422191,145.94254563574916,156.92646279693477,157.0711709590677,151.21808089001885,148.81486471573203,152.8583474008948,164.14070644170093,160.31241515651598,165.1648869192837,159.73786457042567,148.40888647888053,159.1132306447167
150.0,149.15203762712738,153.60332872885166,148.3835009964728,155.16527599307594,146.6902621415591,138.0441527260156,134.47854563444804,144.72759267109578,141.33286504606403,138.9609313838406,136.7440213302217,148.11979633896377,147.70768268783826,156.9774628745631,157.94627918725652,146.93980553694664,143.53069759922502,146.63962915706276,159.22557695628325,155.6249045495778,162.65684681739236,161.82884165798518,145.0357094935986,150.15211650910325
160.0,145.11316964657325,151.99503151645266,148.63637939055997,151.18987468647305,142.32530415052705,132.692393043697,132.84586537838763,143.91703699562908,138.46726703433973,133.73441954264757,135.38869134607927,148.11979633896377,143.62745619606244,153.42581033711718,156.12361450669704,146.9253967138631,138.5020813554198,146.82154819321576,156.8137639848467,154.4954526323298,160.03790959241073,153.37292003887467,140.63204694680942,145.65776334972904
170.0,147.8885059199334,156.91037987343532,154.49325366454795,157.9729016010384,145.57703421688885,140.9158814250391,139.26235847244834,152.68744889925927,140.29658862552185,132.97355852911105,136.1696197493326,148.11979633896377,142.62261665614338,150.48397805752356,154.13478273026269,147.30723910225706,139.22004497392783,148.3196677447728,154.3849540751596,154.61790603332935,155.45677959147352,151.90677199843128,142.44531312446367,154.47793142500112
180.0,140.7084656602306,152.28831647384274,150.41294640509048,156.30227204630617,147.84119690285183,135.1399458180625,134.60203369817225,145.4552339422497,137.48235952877766,131.9978939672421,134.5391999182854,148.11979633896377,142.02368383390655,154.85948477926527,153.03974053973968,140.36338690206648,137.4941049952126,139.41275432184517,153.93026453036816,149.05210862982565,154.1213384114324,152.70622099963816,139.6521577364225,143.53132247165473
190.0,137.7437173820495,143.9108679197257,145.42113133129047,148.93022026376823,142.380426813908,134.05811983825083,129.00798450660685,137.6047773561375,137.24622817313275,129.3278324685079,132.18695677100453,148.11979633896377,140.0680386620772,149.88008316340967,150.25432494218109,141.17629660337101,136.72678961619903,142.01835161102431,152.70380847532073,140.78723317249495,141.65170445989224,150.16400024521363,139.64811703877487,136.45946880678625
200.0,136.44511018119346,150.0328501571981,145.06480748110786,147.66623262255175,141.41583044528238,135.62599193397403,130.55461721288395,142.94875888235876,138.63469713848798,123.19787494701121,130.568544882713,148.11979633896377,137.10452149205975,148.11085525584207,149.63787184632733,137.53062076521528,137.35290882101046,142.6834251803576,149.93655930304348,146.31668627730076,140.37194527525588,146.4680786638297,137.32096534240716,138.63374278786816
210.0,135.54028579163332,146.73568328780104,142.2022661014478,144.12208524481673,140.54285013415097,130.63791875581322,129.89134798396594,134.25796184660337,139.4249084550051,127.46388477041685,129.21948885841525,148.11979633896377,135.37011009665426,143.24990049476537,149.0963861578143,140.8093781681308,137.03860714544652,138.9180311134123,149.35456559105205,142.70842397318862,137.52743364443833,139.93043999557509,136.86642433606482,132.29494057922528
220.0,133.21870192814737,148.14323592995822,142.8127324727236,148.0362023623207,137.65508134173479,127.63833398456461,128.03968368484053,135.14420460913956,137.45932241732413,127.23173419265416,131.46647786855198,148.11979633896377,136.85015779004132,144.51349695656714,148.50055254747252,136.6547892063629,132.48244343844092,139.29998689948468,149.87967480099735,142.23385491346696,139.1725089814422,139.98468518177347,136.04167856902313,131.27741111616095
230.0,132.9281443503247,149.8230420226768,139.77600259767547,143.46162330324557,139.94189901767913,125.70839723281863,127.51248129954566,131.5950093206185,132.549329626609,128.4599033980499,133.92893187888927,148.11979633896377,134.5727697610248,144.12848966786785,141.93831435768536,135.7053890918039,131.59863358071044,140.02686091071922,150.79253159460828,142.3637631212234,140.0992798975189,138.4069644127074,137.20602550511015,129.81857511219783
240.0,133.03597516909355,150.70090043856584,145.4182973123631,151.8957314151206,143.81683089374368,135.24600737493077,132.85564804021365,139.92680834850327,134.55427905207327,128.54568412601952,133.44275709507215,148.11979633896377,135.02708582155503,145.62036080597613,140.40355078461343,137.27816052187077,132.96030841920458,140.61962233817675,150.9749880253167,141.84926928167351,139.71698884158624,142.5867738906424,137.7198975973252,142.23241426217893
250.0,134.93150826720864,150.70995711378023,145.61799874056982,151.26883849532683,142.1383436632326,131.3615506262692,134.21347184341016,137.74181769521894,131.39696785507212,129.14818421005657,129.82513116277102,148.11979633896377,135.19720742723274,145.50708822834127,142.35723716615033,139.55384282433042,130.75366972003064,142.19840561284755,149.3205819329802,144.62364940898212,143.51862017582388,144.1137823112578,141.29687762494922,137.39379662743747
260.0,134.55409232897293,148.52074503634344,141.4538965869615,144.42873234672828,142.14942180359338,134.01151127438087,132.95270149997742,137.6459113489804,131.2902553609616,132.44467565907524,132.24891825352861,148.11979633896377,136.57133448442158,143.13433343194595,143.11168314280383,142.64604487149882,132.2687967640537,141.58604481075838,147.6975033144369,139.29404778437333,136.2061057144959,137.09543774291438,139.73156131474036,134.83653990591182
270.0,136.26302323087592,148.80060712629987,137.31843505328908,147.27290236224806,138.89884018226218,132.5935943556626,135.79098923198165,132.35748065089385,135.22733000543607,131.4204199637763,129.01866029320146,148.11979633896377,137.00596582110836,140.02954796699473,136.80713393753547,139.8286001372567,133.42776015676074,140.7115209533919,150.13679613119768,139.23132366255172,137.66692693886085,141.20146244319346,141.58249533298192,136.67793820328373
280.0,136.26257840659088,145.6280954935043,138.0516772755773,139.491879283974,139.79975136693304,129.475253824683,135.41514068413747,131.9917174531078,133.75576373285836,128.47713352424483,127.56792122544543,148.11979633896377,137.37424260122188,139.67603761703762,139.871227304305,140.97210704311482,134.82032368509607,133.72654101497318,147.80904803161366,135.86009789706733,132.69286351928722,142.50485690821327,138.42083170911357,134.79606617713597
290.0,134.0863337330529,143.79364391761868,133.50898791766028,136.26851186354074,139.74940645905554,131.07269878385569,137.02754850051397,132.26535378879075,135.51778801416228,127.14541560540664,129.6358618750872,148.11979633896377,135.18240193919777,142.7579503309249,142.44631532193034,141.98120624215088,135.9072981963394,138.9099888192738,153.90148397659522,144.31701964347684,132.4462985586743,143.44733083335026,139.9118125161608,135.45701568695696
300.0,134.17590039335002,146.3948628677356,135.37151131377945,141.5620086063433,139.82080281606943,133.98593888513236,137.7758259690527,133.11943421392098,138.13537932325187,128.24188934408446,129.62881956939154,148.11979633896377,137.7223379459419,143.07112661812107,144.30535426459556,138.57785236061193,137.34483003554615,140.99061102495747,149.00931691720072,142.65298818653727,131.02842890607647,148.395657790948,138.80221613026453,138.53884287576665
310.0,135.99798028615476,142.54507690006352,135.0415754263699,145.56645386594755,136.94016808378262,132.1955742127481,137.14022063301078,137.4848501002519,137.51887514575003,125.74852522956135,127.95368622281386,148.11979633896377,138.93126159359647,146.1084674259655,144.07612841588477,139.92071266782875,140.2429688030054,142.4340894656831,147.13388284758483,143.98661114937033,133.2014027360696,145.09745828474144,139.36817783007612,138.47708142907976
320.0,138.56949229222295,148.42354485754794,134.67952991910946,137.28939678726144,138.36079415283496,131.2146753820396,135.68378606598785,136.0245162633393,137.53963674909457,125.59169325639257,124.5906730721871,148.11979633896377,138.9045795408507,143.20682929208425,135.38183490832154,137.53753651309927,136.9024155979798,140.43881953211095,148.23177181272942,141.68846927919185,134.37457842210517,146.2413024602685,138.30811752289227,136.41964934989034
330.0,137.05836187791058,148.8537367523273,135.2603113448653,138.11781715448302,135.07526165017993,132.87565065003642,134.8273377083165,131.90290841823338,140.51532554589994,128.49751668687927,128.68990025046492,148.11979633896377,136.70428636198818,142.94180143143316,135.65718940238662,137.08307061065656,134.65280294610804,139.53295682607325,145.5961247255376,142.6963463818371,133.17173110525573,143.58773651671527,133.591789169542,134.30629047848828
340.0,134.88703930320295,149.39029444112145,136.43833197643096,137.15872832160304,137.770012680941,131.59021529933824,134.69939507834718,134.1025684349537,138.79351955292807,128.3661268440064,125.88485562827306,148.11979633896377,135.1788026740029,145.12080078040196,135.88044124969318,138.75582625561879,132.29805251976222,141.30499117678895,140.20729451533904,141.94088640662915,140.16638539081939,145.21059152748754,138.95932317239854,140.16955280527736
350.0,134.9673983633678,154.91241506921253,140.76905110064354,145.08340945266735,139.8347930429092,137.02007555082213,134.69939507834718,140.58065238145602,141.00187919081105,130.84848090231924,129.09130369059193,148.11979633896377,133.9129855234247,146.26392992083285,136.1677007862583,138.87180024803385,135.7958510811183,134.0198998247685,141.9170214278668,141.86691957358673,139.69126240213086,140.22200904338268,136.16527820391582,138.72514021261233
360.0,137.9508827112423,151.17132523268185,133.15000436178462,143.33436975585877,139.04411355438998,135.83390239875055,134.69939507834718,135.61955227643526,141.27735196127963,128.67715188859086,128.18786678846556,148.11979633896377,135.92584631572075,148.6490788894805,136.53962485638166,140.9345271108291,139.83277607500256,137.10304969285562,141.4334673181119,142.2907124175179,138.75191708968015,141.14258550082775,133.995154442268,136.53191809641618
370.0,137.2242990184694,157.6114687833902,138.19518686637448,157.6640936135098,142.78598916949386,143.57452682557636,134.69939507834718,142.25758112758956,141.55799756750622,130.80768412392126,128.76771550870743,148.11979633896377,135.58138764875164,145.17865903324798,134.69596898848354,137.29076461146266,138.45644781455786,135.58483554556415,144.01676646370663,143.84772211479103,138.8144241236926,143.01752871352258,135.61288492041263,142.69276521839922
380.0,139.735737725704,152.06533105652682,136.7665071088361,150.79221512961772,140.20048228030268,136.04641527053104,134.69939507834718,135.96751751659113,143.96116748589583,132.593707131253,128.7000194627257,148.11979633896377,137.4299694045549,143.84881686435386,133.85497240480873,135.3552272331039,137.80861277506693,140.9661458105993,146.78045422121684,141.8484911389215,140.4244043243743,139.72948274118372,136.6899795363301,139.5505512588746
390.0,140.49964048088873,149.02547581694282,134.82058604166835,146.2247954750391,139.86294638619384,131.9094214833931,134.69939507834718,136.00994132685457,143.2405592037508,132.17134999155894,131.0182520680583,148.11979633896377,135.664144744595,148.46101917816014,136.02215237558383,135.61868306286325,139.10340306961714,136.95425334622553,144.38525496430958,144.67193271564847,140.17940747646907,137.05074042345325,137.0134343761583,140.15482429808003
400.0,142.37172071123382,150.0838961597812,131.00002744223627,144.85040491956335,139.73465439572976,134.37133705278478,134.69939507834718,136.33799935241697,138.4882135302245,134.42707537308934,129.18548669999907,148.11979633896377,136.62418944269655,148.369126480111,138.1232630883804,136.70520110113597,136.64298610768503,137.20797975509188,146.03100535507684,147.03475660370864,141.8568717779721,139.5430967521426,139.39711400693415,140.83726098924808
410.0,141.21887655284598,148.8452944199213,137.4189881321952,146.41027798990368,135.70185838995965,132.09303264704388,134.69939507834718,133.25730343080073,141.11318719166064,131.17365512447373,128.24608364300178,148.11979633896377,134.77059555185463,145.3985975095347,139.0870108880879,138.00350075718828,135.7037935493634,139.87297930127139,144.6104564210569,149.51358287405512,141.81677811222917,140.31595972313528,138.34933173292393,140.76702570345503
420.0,146.8307768295318,147.77736351909994,137.9742644010654,141.41110662603106,135.99775849325073,132.68625109122084,134.69939507834718,132.39903925344427,142.7892341861339,127.27980967945368,130.6245043283296,148.11979633896377,135.39741123562706,148.53141352396108,141.10049061129055,134.70712513719718,131.6790487225534,142.81632892461704,147.29442286800037,146.32094316251803,141.68378344331563,140.82246334395265,139.09459175479833,140.17454186356437
430.0,144.66000760675135,147.39195476174126,133.25022883296603,142.0779000236092,138.09516828144345,129.74514241357738,134.69939507834718,132.35198968085697,136.6752841838554,127.2414768164507,128.77222411770558,148.11979633896377,136.45287997578905,145.88811787627938,142.54947304991288,135.43553630725432,137.56732045337162,140.73495020795605,141.88723321593605,146.78452714471203,138.60236253871918,138.58453599567414,140.7833371362032,143.46865144268165
440.0,141.60805551856296,146.94764517617284,132.0423673149106,142.8292264577584,137.68865498288955,130.2772661593593,134.69939507834718,130.81568686522658,134.44203264263356,128.60343256370385,127.57137149368629,148.11979633896377,134.80726725692878,144.8591763846457,142.30548381429085,136.15525888188148,141.90663939381744,142.85870320482576,147.0647425662625,146.56790808612374,142.14997254637947,138.55416484826404,141.89155549285314,146.06066720630866
450.0,143.32479035053748,141.80478412899654,132.57076039570788,148.03470927879516,138.80107493646074,132.87469292072433,134.69939507834718,135.17774942368195,136.7715793469071,127.873909383571,129.1185843377282,148.11979633896377,134.45251536145005,144.7836560881488,142.2044058673083,133.28730937832825,140.19241758478947,140.9653746400547,144.41757417987688,151.3230221507787,144.10581252212526,140.5373106850009,142.4412041148506,145.15320419545841
460.0,143.79081780215026,143.4756133035163,134.29747024220705,141.40660851374946,138.05028752257036,130.92396526728655,134.69939507834718,134.43073572291328,133.46006125466238,127.30667842326332,131.30586126186907,148.11979633896377,137.42852701312884,142.87893410778256,143.9364955828608,133.68855893152175,143.72883361950426,139.92944963207245,144.08394438004692,150.2987343795003,142.20708218847832,138.14242662127663,141.71311412114773,144.6332679593544
470.0,143.98419588401802,142.1938049264398,131.6199733305739,142.9103312918918,138.80292312501783,126.92095687565478,134.69939507834718,134.5356339796202,135.57501409345335,127.9845573853066,131.64821674167993,148.11979633896377,137.88147591179663,141.10515830060336,139.82003027723323,133.60431502142706,139.8890881080739,140.1720886901857,143.70954117894473,152.6826487286187,143.71852537245218,139.35722525531017,140.36877169124062,148.68512475311124
